actual,probability_of_default,risk_band,decision,credit_score
1,0.18720740814461295,Medium Risk,Manual Review,747
0,0.03965603597734065,Very Low Risk,Approve,828
0,0.25634194220829,High Risk,Reject,709
0,0.06759643538565724,Very Low Risk,Approve,813
1,0.37305354974775906,Very High Risk,Reject,645
0,0.3172931282229155,Very High Risk,Reject,675
1,0.3689198204648729,Very High Risk,Reject,647
0,0.1355681594675013,Low Risk,Manual Review,775
0,0.2871851610925055,High Risk,Reject,692
0,0.18880530438247056,Medium Risk,Manual Review,746
0,0.2517423151756062,High Risk,Reject,712
1,0.2265131587890371,High Risk,Manual Review,725
1,0.32526077772295586,Very High Risk,Reject,671
0,0.3047421014810887,High Risk,Reject,682
0,0.10330205573647903,Low Risk,Manual Review,793
1,0.3294866542127195,Very High Risk,Reject,669
0,0.0979533299964146,Low Risk,Approve,796
0,0.18291908991123756,Medium Risk,Manual Review,749
0,0.13058119033329546,Low Risk,Manual Review,778
0,0.15650203027247842,Medium Risk,Manual Review,764
0,0.0791058125937917,Very Low Risk,Approve,806
0,0.11216769058871152,Low Risk,Manual Review,788
0,0.2018315464103994,Medium Risk,Manual Review,739
0,0.12534266686278372,Low Risk,Manual Review,781
0,0.23065394843953999,High Risk,Manual Review,723
0,0.2396991883012511,High Risk,Manual Review,718
0,0.034124261015869614,Very Low Risk,Approve,831
0,0.18810879088341256,Medium Risk,Manual Review,747
0,0.048498595892345585,Very Low Risk,Approve,823
0,0.1268297056775896,Low Risk,Manual Review,780
0,0.24788027884081,High Risk,Manual Review,714
0,0.08403534296949597,Very Low Risk,Approve,804
0,0.3481314243740822,Very High Risk,Reject,659
0,0.24504851569572417,High Risk,Manual Review,715
0,0.20046429924506143,Medium Risk,Manual Review,740
0,0.09933382186226732,Low Risk,Approve,795
0,0.2361780193723158,High Risk,Manual Review,720
0,0.04656757524628262,Very Low Risk,Approve,824
0,0.23130457942002522,High Risk,Manual Review,723
0,0.15005641169498327,Medium Risk,Manual Review,767
0,0.41303521230328344,Very High Risk,Reject,623
0,0.05215930377055592,Very Low Risk,Approve,821
1,0.13350768616032904,Low Risk,Manual Review,777
0,0.38389019977460914,Very High Risk,Reject,639
0,0.35396047927253865,Very High Risk,Reject,655
0,0.10736013772349084,Low Risk,Manual Review,791
0,0.09658631014760333,Low Risk,Approve,797
1,0.28216725474665005,High Risk,Reject,695
1,0.5939723663829554,Very High Risk,Reject,523
0,0.07078338695397461,Very Low Risk,Approve,811
0,0.03586975939565876,Very Low Risk,Approve,830
0,0.4973533716338189,Very High Risk,Reject,576
1,0.4234294334476229,Very High Risk,Reject,617
0,0.06884390119856101,Very Low Risk,Approve,812
0,0.07112524284432185,Very Low Risk,Approve,811
0,0.07829620505808381,Very Low Risk,Approve,807
0,0.17324753741638807,Medium Risk,Manual Review,755
0,0.22111656513416006,High Risk,Manual Review,728
0,0.25380448255494553,High Risk,Reject,710
0,0.23075434807622472,High Risk,Manual Review,723
0,0.2896427634815187,High Risk,Reject,691
0,0.4493511536485691,Very High Risk,Reject,603
0,0.062010610923124404,Very Low Risk,Approve,816
0,0.0782649549211232,Very Low Risk,Approve,807
0,0.09179529370815473,Low Risk,Approve,800
0,0.04426366084248259,Very Low Risk,Approve,826
0,0.11377160754762629,Low Risk,Manual Review,787
0,0.22332005231097488,High Risk,Manual Review,727
1,0.5197239759913165,Very High Risk,Reject,564
0,0.10005197590336343,Low Risk,Manual Review,795
0,0.23655523227201725,High Risk,Manual Review,720
0,0.15533742092849426,Medium Risk,Manual Review,765
0,0.1073354547822438,Low Risk,Manual Review,791
0,0.14716632509519187,Low Risk,Manual Review,769
0,0.5386822019301538,Very High Risk,Reject,554
0,0.03773281413009977,Very Low Risk,Approve,829
0,0.2974114206368077,High Risk,Reject,686
0,0.42769766236561113,Very High Risk,Reject,615
0,0.20483421240252656,Medium Risk,Manual Review,737
0,0.04076563382329945,Very Low Risk,Approve,828
1,0.33610428615005283,Very High Risk,Reject,665
0,0.06676190852227211,Very Low Risk,Approve,813
1,0.16137741161593697,Medium Risk,Manual Review,761
1,0.3784262819555228,Very High Risk,Reject,642
0,0.2273371832015162,High Risk,Manual Review,725
0,0.05907367957240676,Very Low Risk,Approve,818
0,0.2123431362885246,Medium Risk,Manual Review,733
1,0.23741410682157627,High Risk,Manual Review,719
0,0.12611685968498726,Low Risk,Manual Review,781
0,0.13353210278283895,Low Risk,Manual Review,777
0,0.19070011877922863,Medium Risk,Manual Review,745
1,0.35678825005530396,Very High Risk,Reject,654
0,0.06968124431048198,Very Low Risk,Approve,812
0,0.11476380972506194,Low Risk,Manual Review,787
0,0.26952512074407275,High Risk,Reject,702
0,0.292993646828772,High Risk,Reject,689
0,0.12570649580495374,Low Risk,Manual Review,781
0,0.03930293011449967,Very Low Risk,Approve,828
1,0.4228137487483255,Very High Risk,Reject,617
0,0.12643223372342027,Low Risk,Manual Review,780
0,0.08169777057871654,Very Low Risk,Approve,805
0,0.17604914946799774,Medium Risk,Manual Review,753
0,0.03812987374096864,Very Low Risk,Approve,829
1,0.31385753147237266,Very High Risk,Reject,677
0,0.4262206919927105,Very High Risk,Reject,616
1,0.28776941733899297,High Risk,Reject,692
0,0.03364137351430871,Very Low Risk,Approve,831
0,0.36314640637467827,Very High Risk,Reject,650
0,0.2792594058000299,High Risk,Reject,696
0,0.298564214088928,High Risk,Reject,686
1,0.5506442675022889,Very High Risk,Reject,547
0,0.27762651042713904,High Risk,Reject,697
0,0.20858026106544744,Medium Risk,Manual Review,735
0,0.18368343563605746,Medium Risk,Manual Review,749
1,0.23813641964673596,High Risk,Manual Review,719
0,0.26400342284573775,High Risk,Reject,705
0,0.031587456577170166,Very Low Risk,Approve,833
0,0.0905222150891872,Low Risk,Approve,800
0,0.10312577104771138,Low Risk,Manual Review,793
1,0.30678656199960835,High Risk,Reject,681
0,0.1264383520140064,Low Risk,Manual Review,780
0,0.1241581144008675,Low Risk,Manual Review,782
0,0.07504789161696632,Very Low Risk,Approve,809
0,0.1347587890705798,Low Risk,Manual Review,776
0,0.05815941017350635,Very Low Risk,Approve,818
0,0.08988440416588031,Very Low Risk,Approve,801
1,0.4799655481355501,Very High Risk,Reject,586
0,0.4738509443035432,Very High Risk,Reject,589
0,0.2215099401856473,High Risk,Manual Review,728
0,0.05137509334281975,Very Low Risk,Approve,822
0,0.04565034067644979,Very Low Risk,Approve,825
0,0.16208309282244493,Medium Risk,Manual Review,761
0,0.15709514689286522,Medium Risk,Manual Review,764
0,0.26510265099368147,High Risk,Reject,704
0,0.3087526227753775,Very High Risk,Reject,680
1,0.33345834444023137,Very High Risk,Reject,667
1,0.5314240084345551,Very High Risk,Reject,558
1,0.2275283110092336,High Risk,Manual Review,725
1,0.24303326106550163,High Risk,Manual Review,716
0,0.2361792355480456,High Risk,Manual Review,720
0,0.11132515995691165,Low Risk,Manual Review,789
0,0.33863334897087094,Very High Risk,Reject,664
1,0.37880028817739336,Very High Risk,Reject,642
0,0.18498854236102932,Medium Risk,Manual Review,748
0,0.27180431562450963,High Risk,Reject,701
0,0.06338630801358958,Very Low Risk,Approve,815
0,0.4394956235633306,Very High Risk,Reject,608
1,0.2745953965684742,High Risk,Reject,699
0,0.20944530290380847,Medium Risk,Manual Review,735
0,0.49787716116224673,Very High Risk,Reject,576
0,0.07614938669502318,Very Low Risk,Approve,808
0,0.05210262612869189,Very Low Risk,Approve,821
1,0.11394115803541838,Low Risk,Manual Review,787
1,0.21726403163385746,High Risk,Manual Review,731
0,0.11831595294812239,Low Risk,Manual Review,785
1,0.2920517051595628,High Risk,Reject,689
0,0.20996128836761993,Medium Risk,Manual Review,735
0,0.26670873982579646,High Risk,Reject,703
0,0.09328007190855651,Low Risk,Approve,799
1,0.28647585097282074,High Risk,Reject,692
0,0.328230564634398,Very High Risk,Reject,669
0,0.07724381258567117,Very Low Risk,Approve,808
0,0.03711429816125629,Very Low Risk,Approve,830
1,0.3270263419904959,Very High Risk,Reject,670
0,0.15649952964170535,Medium Risk,Manual Review,764
0,0.05282083245068307,Very Low Risk,Approve,821
0,0.12097019107984483,Low Risk,Manual Review,783
0,0.21084235512791227,Medium Risk,Manual Review,734
0,0.13184525563519497,Low Risk,Manual Review,777
0,0.13496568204403417,Low Risk,Manual Review,776
0,0.07313280368314157,Very Low Risk,Approve,810
0,0.2772200709523394,High Risk,Reject,698
0,0.14953390515171494,Medium Risk,Manual Review,768
1,0.47016329854269967,Very High Risk,Reject,591
0,0.16268453498260543,Medium Risk,Manual Review,761
0,0.20070557754422336,Medium Risk,Manual Review,740
0,0.05952065732572921,Very Low Risk,Approve,817
0,0.13216177221412984,Low Risk,Manual Review,777
0,0.05420013331492464,Very Low Risk,Approve,820
0,0.133965145785775,Low Risk,Manual Review,776
0,0.2522220179705628,High Risk,Reject,711
0,0.05547416286886005,Very Low Risk,Approve,819
0,0.312595325087726,Very High Risk,Reject,678
0,0.2370704716497363,High Risk,Manual Review,720
0,0.23386826671268704,High Risk,Manual Review,721
0,0.0922328301815326,Low Risk,Approve,799
0,0.16776998497215845,Medium Risk,Manual Review,758
0,0.0501153014339551,Very Low Risk,Approve,822
0,0.19940323997468243,Medium Risk,Manual Review,740
0,0.15201736361843296,Medium Risk,Manual Review,766
0,0.155891134245986,Medium Risk,Manual Review,764
1,0.05431316809287527,Very Low Risk,Approve,820
0,0.11651501536922479,Low Risk,Manual Review,786
0,0.18398565073966647,Medium Risk,Manual Review,749
0,0.07340651450244107,Very Low Risk,Approve,810
0,0.10508925992566381,Low Risk,Manual Review,792
0,0.09928134340261709,Low Risk,Approve,795
0,0.37787936085436225,Very High Risk,Reject,642
0,0.03472770064664607,Very Low Risk,Approve,831
1,0.3182259346484421,Very High Risk,Reject,675
0,0.17425142562669385,Medium Risk,Manual Review,754
0,0.3746097720826833,Very High Risk,Reject,644
0,0.08514333018803227,Very Low Risk,Approve,803
0,0.44156091492089905,Very High Risk,Reject,607
0,0.12854660907824286,Low Risk,Manual Review,779
1,0.24936206860694735,High Risk,Manual Review,713
0,0.05844749447971319,Very Low Risk,Approve,818
0,0.058983363572758525,Very Low Risk,Approve,818
1,0.046537490137414234,Very Low Risk,Approve,824
0,0.3384593345516883,Very High Risk,Reject,664
0,0.05978999438516944,Very Low Risk,Approve,817
0,0.6306971180216029,Very High Risk,Reject,503
0,0.4866883817911624,Very High Risk,Reject,582
0,0.17869140229173142,Medium Risk,Manual Review,752
0,0.1851036129394008,Medium Risk,Manual Review,748
0,0.09097747177353178,Low Risk,Approve,800
0,0.06411897610341089,Very Low Risk,Approve,815
0,0.24434799965440063,High Risk,Manual Review,716
0,0.2818828402548566,High Risk,Reject,695
0,0.09250099798187324,Low Risk,Approve,799
1,0.08649834702966068,Very Low Risk,Approve,802
0,0.10950965791004147,Low Risk,Manual Review,790
0,0.14576102998063398,Low Risk,Manual Review,770
1,0.44896639335957844,Very High Risk,Reject,603
0,0.544194424184814,Very High Risk,Reject,551
0,0.24549222470527177,High Risk,Manual Review,715
0,0.1004493116888362,Low Risk,Manual Review,795
0,0.3102646190835774,Very High Risk,Reject,679
0,0.22227399746917215,High Risk,Manual Review,728
0,0.14558810624235213,Low Risk,Manual Review,770
0,0.259549605656969,High Risk,Reject,707
0,0.39285611429423456,Very High Risk,Reject,634
0,0.037439304404351656,Very Low Risk,Approve,829
0,0.3125733364039567,Very High Risk,Reject,678
0,0.040322425099450006,Very Low Risk,Approve,828
0,0.11389030486097852,Low Risk,Manual Review,787
0,0.5567793585385553,Very High Risk,Reject,544
0,0.34265307729828903,Very High Risk,Reject,662
0,0.2125574551368314,Medium Risk,Manual Review,733
0,0.10438789505197797,Low Risk,Manual Review,793
0,0.3145967690832787,Very High Risk,Reject,677
0,0.04902915863257584,Very Low Risk,Approve,823
0,0.06581271080379038,Very Low Risk,Approve,814
1,0.1355863792986971,Low Risk,Manual Review,775
0,0.03925593472630263,Very Low Risk,Approve,828
0,0.16895442195754962,Medium Risk,Manual Review,757
0,0.2001179654474403,Medium Risk,Manual Review,740
1,0.2681964201360235,High Risk,Reject,702
0,0.22694578292403061,High Risk,Manual Review,725
0,0.07161836348997856,Very Low Risk,Approve,811
0,0.2520971722448079,High Risk,Reject,711
0,0.16848917110386996,Medium Risk,Manual Review,757
0,0.28195648707641874,High Risk,Reject,695
1,0.4094371676298692,Very High Risk,Reject,625
0,0.09752830116320998,Low Risk,Approve,796
0,0.37316822407769007,Very High Risk,Reject,645
0,0.2542389313032825,High Risk,Reject,710
0,0.34348478492915113,Very High Risk,Reject,661
0,0.0667350295858113,Very Low Risk,Approve,813
0,0.21289831310561852,Medium Risk,Manual Review,733
0,0.12300240602117055,Low Risk,Manual Review,782
0,0.5497762022530389,Very High Risk,Reject,548
0,0.026282229765219288,Very Low Risk,Approve,836
0,0.09385958473436043,Low Risk,Approve,798
0,0.08701027049599826,Very Low Risk,Approve,802
0,0.19369496039904607,Medium Risk,Manual Review,743
0,0.2749247820408647,High Risk,Reject,699
0,0.13956643751684333,Low Risk,Manual Review,773
0,0.06495898559254451,Very Low Risk,Approve,814
0,0.04636790420110931,Very Low Risk,Approve,824
0,0.39445297898157805,Very High Risk,Reject,633
0,0.40154529970608543,Very High Risk,Reject,629
0,0.11519062874305228,Low Risk,Manual Review,787
0,0.022074477467608794,Very Low Risk,Approve,838
1,0.15276655254072632,Medium Risk,Manual Review,766
1,0.2277355102250155,High Risk,Manual Review,725
0,0.037751870824951024,Very Low Risk,Approve,829
1,0.3407485991119166,Very High Risk,Reject,663
0,0.1507220375652176,Medium Risk,Manual Review,767
0,0.21462403725690457,High Risk,Manual Review,732
0,0.17782898017448676,Medium Risk,Manual Review,752
1,0.26105784987747466,High Risk,Reject,706
0,0.040428918519564955,Very Low Risk,Approve,828
0,0.2319915411690907,High Risk,Manual Review,722
0,0.3113355095872051,Very High Risk,Reject,679
1,0.3661502668209732,Very High Risk,Reject,649
0,0.162166219601819,Medium Risk,Manual Review,761
0,0.14256665157919007,Low Risk,Manual Review,772
0,0.13011119122200016,Low Risk,Manual Review,778
0,0.1993274090412105,Medium Risk,Manual Review,740
1,0.39178137683555747,Very High Risk,Reject,635
0,0.2561086100862955,High Risk,Reject,709
0,0.41311090519712546,Very High Risk,Reject,623
1,0.5112656109277404,Very High Risk,Reject,569
1,0.21331095238238043,Medium Risk,Manual Review,733
1,0.2842541922103082,High Risk,Reject,694
0,0.16970199788244272,Medium Risk,Manual Review,757
0,0.1329829473837445,Low Risk,Manual Review,777
1,0.14370577687524094,Low Risk,Manual Review,771
0,0.36280736127955937,Very High Risk,Reject,650
0,0.10426929540164602,Low Risk,Manual Review,793
1,0.11950772768083132,Low Risk,Manual Review,784
1,0.43233845083328737,Very High Risk,Reject,612
0,0.11836957245824026,Low Risk,Manual Review,785
0,0.3789252413126816,Very High Risk,Reject,642
0,0.19352861616145253,Medium Risk,Manual Review,744
0,0.10119166002617674,Low Risk,Manual Review,794
0,0.47227138050781636,Very High Risk,Reject,590
0,0.04950504823796021,Very Low Risk,Approve,823
0,0.19771862291856201,Medium Risk,Manual Review,741
1,0.3938693007704389,Very High Risk,Reject,633
1,0.35252132985109785,Very High Risk,Reject,656
0,0.31552110586710624,Very High Risk,Reject,676
0,0.07163798247634075,Very Low Risk,Approve,811
0,0.11868568117566512,Low Risk,Manual Review,785
1,0.24904801951657676,High Risk,Manual Review,713
1,0.1155202689183763,Low Risk,Manual Review,786
0,0.10689553866796246,Low Risk,Manual Review,791
0,0.04317997464871208,Very Low Risk,Approve,826
0,0.34754865046987893,Very High Risk,Reject,659
1,0.08386460145391583,Very Low Risk,Approve,804
1,0.2028294939884824,Medium Risk,Manual Review,738
1,0.3188099985044512,Very High Risk,Reject,675
0,0.20457544089160654,Medium Risk,Manual Review,737
0,0.11582581227459328,Low Risk,Manual Review,786
0,0.2506998122822284,High Risk,Reject,712
0,0.3035132125571513,High Risk,Reject,683
0,0.344332704860625,Very High Risk,Reject,661
0,0.15129709111709705,Medium Risk,Manual Review,767
0,0.18063122142443847,Medium Risk,Manual Review,751
1,0.29093322083535367,High Risk,Reject,690
0,0.19654942562093358,Medium Risk,Manual Review,742
1,0.5733065796969122,Very High Risk,Reject,535
0,0.2756725206095324,High Risk,Reject,698
1,0.05823667418806079,Very Low Risk,Approve,818
0,0.4048999112853686,Very High Risk,Reject,627
0,0.21056533754902534,Medium Risk,Manual Review,734
0,0.13599745545719047,Low Risk,Manual Review,775
0,0.12713401228307605,Low Risk,Manual Review,780
0,0.14215912564663197,Low Risk,Manual Review,772
0,0.16307448893313073,Medium Risk,Manual Review,760
0,0.24408737166132424,High Risk,Manual Review,716
0,0.1058996189735548,Low Risk,Manual Review,792
0,0.08865351302064853,Very Low Risk,Approve,801
0,0.27283872655274644,High Risk,Reject,700
1,0.18048530137837523,Medium Risk,Manual Review,751
1,0.2428040974741657,High Risk,Manual Review,716
0,0.25127232278471756,High Risk,Reject,712
0,0.14194066993121396,Low Risk,Manual Review,772
1,0.12315035252923041,Low Risk,Manual Review,782
0,0.1870961105013258,Medium Risk,Manual Review,747
0,0.10696286569944687,Low Risk,Manual Review,791
1,0.4036332913836456,Very High Risk,Reject,628
0,0.12257233274064268,Low Risk,Manual Review,783
0,0.3648189060935938,Very High Risk,Reject,649
0,0.07230367800870903,Very Low Risk,Approve,810
0,0.24582062595448012,High Risk,Manual Review,715
0,0.1631173074094005,Medium Risk,Manual Review,760
1,0.3452442901988577,Very High Risk,Reject,660
1,0.38241580132579983,Very High Risk,Reject,640
0,0.10643783841713646,Low Risk,Manual Review,791
0,0.12825776872873848,Low Risk,Manual Review,779
0,0.09759959555544381,Low Risk,Approve,796
0,0.351344869944358,Very High Risk,Reject,657
0,0.0907477339843666,Low Risk,Approve,800
0,0.1629810796358008,Medium Risk,Manual Review,760
