loan_amnt,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,fico_range_low,fico_range_high,open_acc,revol_bal,revol_util,delinq_2yrs,pub_rec,inq_last_6mths,target
5000.0, 36 months,17.86,D,D5,5 years,MORTGAGE,75000.0,Not Verified,debt_consolidation,17.47,660.0,664.0,19.0,14213.0,82.6,2.0,0.0,1.0,0
16400.0, 36 months,11.67,B,B4,1 year,MORTGAGE,48000.0,Not Verified,credit_card,27.58,695.0,699.0,15.0,30141.0,42.3,1.0,0.0,0.0,1
7300.0, 36 months,18.25,E,E1,5 years,MORTGAGE,63000.0,Verified,debt_consolidation,25.73,690.0,694.0,11.0,4306.0,32.1,0.0,1.0,0.0,0
9600.0, 36 months,7.26,A,A4,10+ years,MORTGAGE,44000.0,Not Verified,debt_consolidation,17.89,720.0,724.0,15.0,7211.0,20.2,0.0,0.0,1.0,1
8000.0, 36 months,11.53,B,B5,2 years,RENT,50000.0,Source Verified,credit_card,31.5,675.0,679.0,19.0,7114.0,82.7,0.0,0.0,1.0,0
15000.0, 36 months,17.09,D,D1,1 year,OWN,95000.0,Source Verified,credit_card,11.73,715.0,719.0,13.0,12507.0,19.2,0.0,0.0,2.0,0
17250.0, 36 months,15.61,D,D1,1 year,MORTGAGE,74000.0,Source Verified,home_improvement,2.69,675.0,679.0,10.0,1344.0,9.4,0.0,1.0,3.0,0
10000.0, 36 months,11.99,C,C1,10+ years,RENT,180000.0,Not Verified,debt_consolidation,31.44,665.0,669.0,15.0,17540.0,83.5,0.0,2.0,0.0,0
7025.0, 36 months,12.39,C,C1,3 years,MORTGAGE,35000.0,Source Verified,debt_consolidation,31.93,685.0,689.0,11.0,16581.0,49.8,0.0,0.0,0.0,1
35000.0, 60 months,16.55,D,D2,10+ years,MORTGAGE,80000.0,Verified,debt_consolidation,11.66,715.0,719.0,14.0,5550.0,38.3,2.0,0.0,0.0,1
40000.0, 60 months,10.47,B,B2,8 years,MORTGAGE,108000.0,Not Verified,debt_consolidation,7.83,755.0,759.0,19.0,983.0,1.3,0.0,0.0,0.0,0
10000.0, 36 months,12.99,C,C1,10+ years,MORTGAGE,41500.0,Verified,debt_consolidation,20.91,720.0,724.0,17.0,10786.0,31.5,0.0,1.0,0.0,0
22000.0, 36 months,11.44,B,B4,10+ years,OWN,75000.0,Verified,debt_consolidation,29.98,715.0,719.0,7.0,23197.0,58.9,0.0,0.0,1.0,0
10000.0, 36 months,11.44,B,B4,10+ years,MORTGAGE,55000.0,Source Verified,home_improvement,19.27,665.0,669.0,8.0,7416.0,68.7,0.0,0.0,0.0,1
28000.0, 36 months,6.89,A,A3,9 years,MORTGAGE,350000.0,Source Verified,credit_card,9.55,710.0,714.0,24.0,49582.0,56.9,0.0,0.0,0.0,0
3200.0, 36 months,21.45,D,D5,4 years,OWN,39500.0,Not Verified,home_improvement,11.7,700.0,704.0,7.0,4208.0,44.5,0.0,0.0,1.0,0
13000.0, 60 months,30.89,G,G3,3 years,RENT,29000.0,Verified,debt_consolidation,18.13,670.0,674.0,5.0,4547.0,72.2,0.0,0.0,1.0,1
14000.0, 36 months,7.89,A,A5,3 years,RENT,100000.0,Verified,credit_card,1.81,715.0,719.0,5.0,6720.0,33.3,0.0,0.0,0.0,0
9000.0, 36 months,8.59,A,A5,10+ years,MORTGAGE,125000.0,Not Verified,vacation,13.44,745.0,749.0,21.0,47494.0,48.9,0.0,0.0,0.0,0
12000.0, 60 months,16.99,D,D1,1 year,RENT,38000.0,Verified,debt_consolidation,31.78,665.0,669.0,9.0,12231.0,82.1,0.0,0.0,0.0,1
10000.0, 36 months,7.26,A,A4,10+ years,RENT,65000.0,Not Verified,credit_card,20.83,710.0,714.0,17.0,32735.0,51.6,1.0,0.0,0.0,0
13500.0, 36 months,7.49,A,A4,9 years,MORTGAGE,37000.0,Source Verified,debt_consolidation,23.91,700.0,704.0,14.0,10720.0,19.5,0.0,0.0,0.0,0
30000.0, 36 months,8.18,B,B1,10+ years,MORTGAGE,120000.0,Source Verified,debt_consolidation,15.53,680.0,684.0,10.0,41907.0,40.2,0.0,1.0,2.0,1
10000.0, 36 months,12.79,C,C1,10+ years,RENT,43000.0,Source Verified,credit_card,5.11,660.0,664.0,6.0,6962.0,66.3,0.0,0.0,1.0,0
30000.0, 60 months,16.29,D,D2,< 1 year,MORTGAGE,103000.0,Verified,debt_consolidation,23.52,695.0,699.0,18.0,30967.0,71.5,0.0,0.0,4.0,0
14725.0, 60 months,22.99,F,F1,6 years,MORTGAGE,200000.0,Verified,other,7.61,705.0,709.0,5.0,29.0,0.6,0.0,2.0,1.0,1
14400.0, 36 months,16.46,C,C5,2 years,MORTGAGE,56000.0,Not Verified,debt_consolidation,22.63,670.0,674.0,4.0,17829.0,49.5,0.0,0.0,0.0,0
16000.0, 60 months,7.39,A,A4,10+ years,MORTGAGE,105000.0,Source Verified,debt_consolidation,9.2,740.0,744.0,15.0,18148.0,21.4,0.0,0.0,0.0,0
30000.0, 36 months,14.49,C,C4,10+ years,OWN,140000.0,Source Verified,debt_consolidation,9.9,660.0,664.0,13.0,18820.0,60.1,0.0,2.0,1.0,0
28900.0, 60 months,20.2,E,E3,10+ years,OWN,85000.0,Verified,debt_consolidation,27.08,705.0,709.0,35.0,31221.0,57.2,0.0,0.0,3.0,1
12000.0, 36 months,11.99,B,B3,2 years,MORTGAGE,57000.0,Source Verified,debt_consolidation,18.88,700.0,704.0,18.0,14042.0,40.1,0.0,0.0,1.0,0
8000.0, 36 months,9.99,B,B3,2 years,OWN,41000.0,Not Verified,home_improvement,22.16,670.0,674.0,15.0,24303.0,40.8,1.0,0.0,1.0,0
12000.0, 36 months,6.03,A,A1,10+ years,MORTGAGE,60000.0,Not Verified,credit_card,4.22,790.0,794.0,18.0,13612.0,10.8,0.0,0.0,2.0,0
2500.0, 36 months,10.99,B,B4,3 years,RENT,22000.0,Verified,debt_consolidation,16.64,695.0,699.0,15.0,5574.0,38.2,0.0,0.0,1.0,0
32000.0, 60 months,19.22,D,D4,2 years,MORTGAGE,185000.0,Verified,debt_consolidation,8.02,675.0,679.0,12.0,33193.0,85.1,2.0,0.0,2.0,0
3500.0, 36 months,12.99,C,C2,< 1 year,RENT,25000.0,Source Verified,debt_consolidation,18.39,685.0,689.0,5.0,3052.0,16.6,0.0,1.0,0.0,0
12200.0, 60 months,16.55,D,D2,4 years,MORTGAGE,50000.0,Not Verified,debt_consolidation,15.17,685.0,689.0,6.0,5696.0,42.5,0.0,0.0,1.0,0
10000.0, 36 months,11.22,B,B5,6 years,RENT,44000.0,Verified,debt_consolidation,28.07,675.0,679.0,9.0,10547.0,63.9,0.0,0.0,0.0,0
7600.0, 36 months,12.99,B,B4,6 years,MORTGAGE,32000.0,Verified,debt_consolidation,17.89,705.0,709.0,9.0,1264.0,15.0,0.0,0.0,1.0,0
16000.0, 36 months,7.69,A,A4,2 years,MORTGAGE,75000.0,Verified,debt_consolidation,8.53,685.0,689.0,5.0,12716.0,81.5,0.0,0.0,0.0,1
10500.0, 36 months,10.99,B,B3,10+ years,MORTGAGE,84000.0,Source Verified,debt_consolidation,27.17,680.0,684.0,16.0,16940.0,69.7,0.0,0.0,1.0,0
4950.0, 36 months,20.49,E,E2,5 years,RENT,32500.0,Not Verified,debt_consolidation,13.59,705.0,709.0,6.0,1168.0,31.6,2.0,0.0,3.0,1
13650.0, 36 months,7.51,A,A4,10+ years,MORTGAGE,35000.0,Verified,home_improvement,17.14,795.0,799.0,5.0,5363.0,17.8,0.0,0.0,0.0,0
35000.0, 60 months,11.67,B,B4,10+ years,MORTGAGE,450000.0,Verified,other,0.57,735.0,739.0,13.0,5994.0,5.7,0.0,0.0,0.0,0
35000.0, 36 months,12.62,C,C1,< 1 year,MORTGAGE,133000.0,Source Verified,debt_consolidation,9.67,660.0,664.0,15.0,29704.0,81.4,0.0,0.0,2.0,0
18000.0, 36 months,6.03,A,A1,1 year,OWN,102200.0,Not Verified,credit_card,17.11,770.0,774.0,13.0,14686.0,31.8,0.0,0.0,1.0,0
15000.0, 36 months,11.99,B,B5,9 years,RENT,100000.0,Source Verified,debt_consolidation,13.94,680.0,684.0,14.0,26220.0,49.3,0.0,0.0,0.0,0
15000.0, 60 months,18.06,D,D2,1 year,MORTGAGE,50000.0,Source Verified,home_improvement,8.76,670.0,674.0,6.0,17021.0,97.0,1.0,0.0,0.0,1
10000.0, 36 months,10.99,B,B2,< 1 year,RENT,36000.0,Source Verified,credit_card,18.27,675.0,679.0,6.0,10972.0,66.5,1.0,0.0,1.0,0
6400.0, 36 months,5.32,A,A1,9 years,RENT,60000.0,Source Verified,credit_card,4.04,715.0,719.0,11.0,3163.0,15.6,0.0,0.0,0.0,0
9000.0, 36 months,15.61,C,C5,10+ years,RENT,67973.1,Not Verified,debt_consolidation,12.31,680.0,684.0,8.0,1812.0,28.3,0.0,0.0,0.0,0
28000.0, 36 months,7.62,A,A3,< 1 year,RENT,140000.0,Verified,debt_consolidation,11.66,705.0,709.0,11.0,3563.0,19.1,0.0,0.0,0.0,0
9700.0, 36 months,19.99,D,D4,4 years,RENT,26952.0,Verified,debt_consolidation,28.09,670.0,674.0,5.0,4698.0,79.6,0.0,0.0,0.0,0
12000.0, 36 months,14.99,C,C4,4 years,MORTGAGE,156000.0,Source Verified,debt_consolidation,8.8,685.0,689.0,14.0,13734.0,40.0,0.0,1.0,2.0,0
15000.0, 36 months,5.32,A,A1,10+ years,MORTGAGE,46000.0,Verified,debt_consolidation,3.52,765.0,769.0,11.0,6241.0,23.0,0.0,0.0,0.0,0
16000.0, 36 months,9.99,B,B1,10+ years,MORTGAGE,90000.0,Verified,debt_consolidation,13.12,710.0,714.0,11.0,27610.0,49.7,1.0,0.0,2.0,0
36000.0, 60 months,16.91,C,C5,10+ years,MORTGAGE,118572.0,Verified,debt_consolidation,5.08,710.0,714.0,15.0,10702.0,18.6,1.0,0.0,1.0,0
12275.0, 60 months,26.06,F,F5,10+ years,RENT,58000.0,Verified,moving,2.67,660.0,664.0,4.0,2897.0,15.7,2.0,0.0,0.0,1
9350.0, 36 months,14.99,C,C4,10+ years,OWN,78000.0,Source Verified,other,29.76,670.0,674.0,22.0,31951.0,56.1,0.0,0.0,2.0,1
20000.0, 36 months,8.39,B,B1,10+ years,MORTGAGE,74500.0,Verified,credit_card,31.52,690.0,694.0,13.0,20239.0,61.0,0.0,0.0,0.0,1
20000.0, 36 months,13.99,C,C3,10+ years,RENT,47000.0,Verified,debt_consolidation,17.98,690.0,694.0,9.0,12895.0,79.6,0.0,0.0,0.0,0
19200.0, 36 months,14.33,C,C1,5 years,MORTGAGE,80000.0,Source Verified,debt_consolidation,20.01,700.0,704.0,11.0,16058.0,50.3,0.0,0.0,1.0,0
20000.0, 36 months,13.99,C,C3,10+ years,OWN,63000.0,Source Verified,other,18.63,705.0,709.0,9.0,26739.0,70.2,0.0,0.0,1.0,1
12800.0, 36 months,7.89,A,A5,10+ years,MORTGAGE,59000.0,Source Verified,credit_card,19.53,685.0,689.0,10.0,18847.0,71.4,0.0,0.0,0.0,0
12075.0, 60 months,15.31,C,C4,< 1 year,RENT,67000.0,Not Verified,credit_card,2.1,690.0,694.0,18.0,10080.0,60.0,0.0,0.0,3.0,1
4000.0, 36 months,14.09,B,B5,10+ years,MORTGAGE,76292.0,Source Verified,home_improvement,14.06,665.0,669.0,9.0,8316.0,84.0,1.0,0.0,0.0,0
8900.0, 36 months,10.49,B,B3,5 years,RENT,30000.0,Verified,credit_card,24.64,715.0,719.0,5.0,8899.0,71.2,0.0,0.0,0.0,0
4000.0, 36 months,8.94,A,A5,< 1 year,RENT,36000.0,Not Verified,debt_consolidation,2.77,760.0,764.0,4.0,3969.0,19.7,0.0,0.0,0.0,0
35000.0, 36 months,8.9,A,A5,6 years,MORTGAGE,157200.0,Verified,home_improvement,14.67,800.0,804.0,13.0,56977.0,16.7,0.0,0.0,2.0,0
6000.0, 36 months,16.55,D,D2,1 year,RENT,30000.0,Not Verified,debt_consolidation,11.08,660.0,664.0,7.0,6270.0,73.8,0.0,0.0,0.0,1
25000.0, 60 months,18.99,E,E1,2 years,RENT,100000.0,Source Verified,debt_consolidation,11.64,675.0,679.0,10.0,9338.0,75.3,0.0,0.0,1.0,1
2000.0, 36 months,9.16,B,B2,1 year,OWN,52000.0,Not Verified,debt_consolidation,27.46,665.0,669.0,28.0,13605.0,41.0,0.0,0.0,0.0,0
9400.0, 36 months,7.07,A,A2,10+ years,RENT,84200.0,Not Verified,credit_card,17.36,720.0,724.0,11.0,9411.0,29.4,1.0,0.0,1.0,0
23200.0, 60 months,10.99,B,B3,10+ years,RENT,140000.0,Verified,credit_card,19.75,755.0,759.0,8.0,97885.0,66.6,0.0,0.0,0.0,0
20700.0, 36 months,11.14,B,B2,10+ years,MORTGAGE,71000.0,Verified,debt_consolidation,28.29,720.0,724.0,10.0,19964.0,46.7,0.0,0.0,0.0,0
7000.0, 36 months,8.19,A,A5,2 years,MORTGAGE,28000.0,Source Verified,debt_consolidation,12.65,710.0,714.0,10.0,5664.0,82.1,0.0,0.0,0.0,0
24000.0, 60 months,15.05,C,C4,< 1 year,MORTGAGE,80000.0,Source Verified,credit_card,17.28,670.0,674.0,11.0,28201.0,94.0,0.0,0.0,0.0,0
15000.0, 36 months,11.49,B,B5,10+ years,MORTGAGE,70000.0,Verified,debt_consolidation,19.61,680.0,684.0,13.0,10260.0,45.4,0.0,1.0,0.0,0
15225.0, 36 months,16.02,C,C5,4 years,MORTGAGE,47736.0,Verified,debt_consolidation,27.65,680.0,684.0,15.0,7212.0,59.6,0.0,1.0,2.0,0
5000.0, 36 months,13.99,C,C4,10+ years,OWN,24000.0,Source Verified,debt_consolidation,29.95,690.0,694.0,8.0,4789.0,30.1,1.0,1.0,1.0,1
18000.0, 36 months,6.39,A,A2,4 years,MORTGAGE,55000.0,Not Verified,credit_card,20.73,695.0,699.0,12.0,18429.0,48.2,0.0,1.0,0.0,1
6500.0, 36 months,18.25,D,D3,9 years,RENT,56000.0,Verified,debt_consolidation,40.63,675.0,679.0,10.0,8896.0,50.0,0.0,0.0,0.0,0
5000.0, 36 months,7.89,A,A5,8 years,MORTGAGE,54000.0,Source Verified,home_improvement,22.39,670.0,674.0,15.0,19095.0,54.6,0.0,0.0,0.0,0
20000.0, 36 months,14.16,C,C2,3 years,MORTGAGE,66000.0,Verified,credit_card,8.78,660.0,664.0,3.0,2948.0,98.3,1.0,1.0,0.0,1
7225.0, 36 months,12.69,C,C2,2 years,RENT,36000.0,Not Verified,credit_card,25.35,660.0,664.0,26.0,10528.0,86.3,0.0,0.0,0.0,0
15000.0, 36 months,11.47,B,B5,10+ years,MORTGAGE,90000.0,Verified,debt_consolidation,24.01,720.0,724.0,14.0,7426.0,46.5,0.0,11.0,1.0,0
16000.0, 36 months,15.61,D,D1,10+ years,MORTGAGE,69000.0,Not Verified,other,6.45,660.0,664.0,13.0,11041.0,51.6,1.0,0.0,2.0,0
20000.0, 36 months,9.99,B,B3,2 years,RENT,80000.0,Source Verified,credit_card,15.12,690.0,694.0,11.0,6865.0,44.3,0.0,3.0,1.0,0
7200.0, 36 months,21.49,E,E3,5 years,RENT,34000.0,Verified,medical,5.19,670.0,674.0,5.0,4499.0,71.4,0.0,0.0,1.0,0
6000.0, 36 months,14.99,C,C4,3 years,RENT,18638.0,Verified,debt_consolidation,33.48,685.0,689.0,10.0,6397.0,64.0,0.0,0.0,1.0,0
35000.0, 60 months,12.61,C,C1,7 years,MORTGAGE,100000.0,Source Verified,major_purchase,10.68,715.0,719.0,16.0,6674.0,14.8,0.0,0.0,0.0,0
14800.0, 36 months,17.86,D,D5,10+ years,OWN,45000.0,Source Verified,home_improvement,18.72,720.0,724.0,7.0,4301.0,25.9,1.0,0.0,0.0,0
5000.0, 36 months,9.75,B,B3,5 years,RENT,53000.0,Source Verified,credit_card,15.48,660.0,664.0,13.0,4930.0,23.0,2.0,0.0,1.0,1
13150.0, 36 months,13.98,C,C3,6 years,MORTGAGE,33000.0,Source Verified,debt_consolidation,22.4,685.0,689.0,21.0,17171.0,58.8,2.0,0.0,1.0,0
11000.0, 36 months,9.67,B,B1,2 years,RENT,80000.0,Not Verified,credit_card,11.66,700.0,704.0,9.0,7132.0,43.0,1.0,0.0,2.0,0
7000.0, 36 months,17.86,D,D5,4 years,RENT,22000.0,Source Verified,credit_card,31.09,665.0,669.0,11.0,9935.0,42.5,0.0,0.0,1.0,0
15000.0, 60 months,14.08,C,C3,< 1 year,RENT,69760.0,Source Verified,debt_consolidation,14.98,690.0,694.0,7.0,8301.0,58.0,1.0,1.0,1.0,0
20000.0, 36 months,9.76,B,B3,< 1 year,MORTGAGE,105000.0,Verified,debt_consolidation,12.71,680.0,684.0,5.0,13963.0,74.3,2.0,3.0,0.0,0
8000.0, 36 months,12.74,C,C1,2 years,RENT,50000.0,Source Verified,debt_consolidation,13.71,690.0,694.0,9.0,4157.0,26.6,2.0,0.0,2.0,0
8500.0, 36 months,12.98,B,B5,10+ years,OWN,65000.0,Not Verified,debt_consolidation,24.24,665.0,669.0,3.0,570.0,57.0,1.0,0.0,2.0,0
13500.0, 36 months,13.99,C,C4,4 years,RENT,69100.0,Not Verified,debt_consolidation,35.18,700.0,704.0,33.0,16896.0,33.5,0.0,0.0,3.0,0
25000.0, 36 months,11.99,B,B3,10+ years,MORTGAGE,60000.0,Source Verified,debt_consolidation,13.24,750.0,754.0,12.0,15914.0,32.8,0.0,0.0,1.0,0
12000.0, 36 months,11.47,B,B5,8 years,MORTGAGE,85000.0,Not Verified,home_improvement,14.87,690.0,694.0,10.0,15141.0,57.6,1.0,0.0,0.0,0
6000.0, 36 months,15.05,C,C4,8 years,RENT,65000.0,Source Verified,debt_consolidation,7.55,685.0,689.0,17.0,5750.0,78.8,0.0,0.0,1.0,1
17500.0, 60 months,14.17,C,C5,10+ years,MORTGAGE,50757.0,Verified,credit_card,26.2,725.0,729.0,10.0,32641.0,56.6,0.0,0.0,1.0,0
3000.0, 60 months,13.61,C,C2,3 years,MORTGAGE,46000.0,Verified,home_improvement,6.65,720.0,724.0,3.0,42.0,8.4,1.0,0.0,3.0,0
10325.0, 36 months,5.32,A,A1,6 years,OWN,31000.0,Not Verified,major_purchase,23.93,800.0,804.0,7.0,407.0,2.2,0.0,0.0,0.0,0
14900.0, 36 months,17.57,D,D4,10+ years,RENT,53346.0,Source Verified,debt_consolidation,14.83,720.0,724.0,8.0,33.0,0.5,0.0,1.0,0.0,0
12000.0, 60 months,15.31,C,C4,5 years,OWN,79000.0,Verified,home_improvement,2.43,665.0,669.0,3.0,5528.0,45.0,0.0,1.0,3.0,0
20000.0, 36 months,9.17,B,B2,10+ years,MORTGAGE,137000.0,Source Verified,debt_consolidation,7.71,680.0,684.0,11.0,13442.0,37.4,0.0,0.0,1.0,0
10625.0, 60 months,23.1,E,E4,10+ years,MORTGAGE,45000.0,Verified,debt_consolidation,6.91,660.0,664.0,10.0,5192.0,77.5,1.0,1.0,1.0,0
7000.0, 36 months,9.17,B,B2,3 years,MORTGAGE,35520.0,Source Verified,debt_consolidation,6.42,665.0,669.0,4.0,6854.0,67.9,0.0,0.0,0.0,0
6000.0, 36 months,8.19,A,A5,3 years,MORTGAGE,44000.0,Not Verified,home_improvement,0.68,770.0,774.0,7.0,1095.0,7.6,0.0,0.0,0.0,0
28000.0, 36 months,7.89,A,A5,10+ years,MORTGAGE,125000.0,Source Verified,debt_consolidation,10.75,660.0,664.0,9.0,14243.0,54.0,2.0,0.0,1.0,0
24000.0, 36 months,8.9,A,A5,4 years,MORTGAGE,128000.0,Verified,credit_card,9.52,680.0,684.0,8.0,44525.0,73.0,0.0,0.0,0.0,0
8400.0, 36 months,9.17,B,B1,5 years,MORTGAGE,35000.0,Source Verified,debt_consolidation,12.11,680.0,684.0,9.0,5729.0,34.5,0.0,0.0,1.0,0
18000.0, 36 months,10.99,B,B2,3 years,OWN,151000.0,Source Verified,debt_consolidation,10.24,690.0,694.0,12.0,16493.0,68.7,1.0,0.0,3.0,0
5600.0, 36 months,12.69,C,C2,missing,RENT,21140.0,Source Verified,credit_card,9.37,665.0,669.0,8.0,4116.0,65.3,0.0,1.0,1.0,0
11200.0, 36 months,12.99,C,C2,< 1 year,RENT,90000.0,Source Verified,debt_consolidation,11.79,705.0,709.0,12.0,9690.0,45.5,0.0,1.0,2.0,0
1500.0, 36 months,9.16,B,B2,5 years,MORTGAGE,100000.0,Not Verified,debt_consolidation,9.56,670.0,674.0,8.0,3312.0,24.7,0.0,1.0,0.0,0
15000.0, 36 months,10.64,B,B2,10+ years,RENT,61000.0,Verified,debt_consolidation,14.4,690.0,694.0,12.0,16641.0,59.4,0.0,0.0,0.0,0
7825.0, 36 months,13.66,C,C3,10+ years,MORTGAGE,44500.0,Source Verified,home_improvement,7.86,675.0,679.0,7.0,1287.0,12.9,1.0,3.0,1.0,0
10000.0, 36 months,6.89,A,A3,10+ years,RENT,32000.0,Source Verified,credit_card,30.65,700.0,704.0,13.0,3833.0,13.5,0.0,0.0,0.0,0
30000.0, 36 months,14.33,C,C2,10+ years,RENT,85000.0,Source Verified,credit_card,13.41,685.0,689.0,16.0,33804.0,53.9,0.0,0.0,1.0,0
13000.0, 36 months,11.14,B,B2,4 years,RENT,84000.0,Not Verified,debt_consolidation,20.64,685.0,689.0,13.0,9716.0,60.7,1.0,0.0,1.0,0
15000.0, 36 months,13.53,B,B5,10+ years,MORTGAGE,54000.0,Not Verified,home_improvement,7.84,665.0,669.0,10.0,9863.0,64.9,0.0,0.0,0.0,0
12000.0, 36 months,8.38,B,B1,< 1 year,MORTGAGE,73000.0,Not Verified,debt_consolidation,18.82,680.0,684.0,20.0,11270.0,28.3,1.0,1.0,1.0,0
13000.0, 36 months,6.62,A,A2,6 years,MORTGAGE,115000.0,Not Verified,car,12.79,780.0,784.0,10.0,0.0,0.0,0.0,0.0,1.0,0
9500.0, 36 months,16.55,D,D2,missing,OWN,25000.0,Verified,credit_card,12.82,670.0,674.0,7.0,8689.0,53.6,0.0,0.0,0.0,1
20000.0, 36 months,10.99,B,B2,3 years,MORTGAGE,78000.0,Verified,credit_card,18.72,675.0,679.0,15.0,23531.0,50.3,0.0,0.0,0.0,0
24000.0, 60 months,10.9,B,B4,10+ years,MORTGAGE,65000.0,Not Verified,debt_consolidation,10.67,775.0,779.0,9.0,6392.0,19.9,0.0,0.0,0.0,0
35000.0, 36 months,11.48,B,B5,1 year,MORTGAGE,400000.0,Source Verified,debt_consolidation,7.84,700.0,704.0,8.0,10328.0,37.2,3.0,0.0,2.0,0
8000.0, 36 months,9.75,B,B3,3 years,MORTGAGE,85000.0,Not Verified,credit_card,4.36,680.0,684.0,6.0,6269.0,55.5,2.0,0.0,1.0,0
12000.0, 60 months,20.99,E,E5,4 years,MORTGAGE,53000.0,Verified,debt_consolidation,28.33,670.0,674.0,22.0,13723.0,49.0,2.0,2.0,3.0,1
6450.0, 36 months,13.99,C,C4,missing,RENT,22000.0,Verified,debt_consolidation,14.12,685.0,689.0,13.0,3334.0,17.9,4.0,0.0,1.0,0
11000.0, 60 months,10.37,B,B3,2 years,MORTGAGE,234000.0,Verified,debt_consolidation,4.3,755.0,759.0,13.0,12154.0,13.5,0.0,0.0,2.0,0
10575.0, 36 months,13.53,B,B5,9 years,RENT,30000.0,Not Verified,home_improvement,7.75,675.0,679.0,17.0,7144.0,38.8,0.0,0.0,0.0,0
5000.0, 36 months,9.49,B,B2,1 year,MORTGAGE,55000.0,Verified,other,28.54,740.0,744.0,15.0,27683.0,36.2,3.0,0.0,0.0,1
10000.0, 36 months,15.59,D,D1,< 1 year,RENT,40000.0,Source Verified,debt_consolidation,13.77,680.0,684.0,11.0,2085.0,90.7,0.0,0.0,0.0,0
7200.0, 36 months,8.39,A,A5,< 1 year,RENT,49900.0,Verified,credit_card,4.77,665.0,669.0,4.0,5291.0,82.7,0.0,0.0,1.0,0
16000.0, 60 months,17.99,D,D2,10+ years,OWN,71000.0,Source Verified,debt_consolidation,21.26,700.0,704.0,9.0,12545.0,57.8,0.0,0.0,2.0,1
12000.0, 36 months,9.17,B,B2,1 year,MORTGAGE,50000.0,Verified,credit_card,5.55,725.0,729.0,10.0,3516.0,17.3,1.0,0.0,0.0,0
25000.0, 36 months,5.32,A,A1,10+ years,MORTGAGE,148000.0,Not Verified,credit_card,15.27,685.0,689.0,16.0,19604.0,62.6,1.0,0.0,0.0,0
12000.0, 36 months,6.49,A,A2,missing,OWN,55500.0,Not Verified,debt_consolidation,5.45,800.0,804.0,17.0,9157.0,11.3,0.0,0.0,0.0,1
16000.0, 36 months,11.67,B,B4,10+ years,MORTGAGE,60000.0,Not Verified,debt_consolidation,21.0,665.0,669.0,9.0,20290.0,80.2,1.0,0.0,1.0,0
18200.0, 60 months,12.29,C,C1,2 years,RENT,88500.0,Source Verified,credit_card,17.88,665.0,669.0,8.0,5430.0,79.9,0.0,0.0,2.0,0
1500.0, 36 months,13.35,C,C2,4 years,MORTGAGE,100000.0,Source Verified,other,5.03,665.0,669.0,12.0,6597.0,49.6,0.0,1.0,0.0,0
15000.0, 36 months,19.99,E,E1,2 years,RENT,30000.0,Verified,debt_consolidation,31.96,675.0,679.0,7.0,12184.0,92.3,0.0,0.0,1.0,0
16000.0, 36 months,18.25,D,D3,1 year,RENT,65000.0,Verified,debt_consolidation,25.48,695.0,699.0,13.0,5365.0,34.8,1.0,2.0,0.0,0
10000.0, 36 months,14.65,C,C5,2 years,MORTGAGE,23000.0,Source Verified,debt_consolidation,34.29,670.0,674.0,7.0,5872.0,57.0,0.0,1.0,1.0,0
32000.0, 36 months,15.99,C,C5,< 1 year,RENT,100000.0,Verified,debt_consolidation,17.22,690.0,694.0,11.0,14916.0,90.4,0.0,0.0,0.0,0
6150.0, 36 months,24.5,F,F3,8 years,OWN,25000.0,Source Verified,debt_consolidation,35.67,665.0,669.0,7.0,1769.0,50.5,0.0,2.0,1.0,1
2000.0, 36 months,11.39,B,B3,2 years,MORTGAGE,50000.0,Source Verified,home_improvement,10.06,675.0,679.0,6.0,4161.0,66.0,0.0,0.0,0.0,0
20000.0, 36 months,9.8,B,B3,7 years,MORTGAGE,98000.0,Source Verified,debt_consolidation,1.65,670.0,674.0,4.0,5750.0,34.6,0.0,0.0,0.0,0
31300.0, 60 months,19.99,E,E1,3 years,RENT,125000.0,Verified,debt_consolidation,11.84,690.0,694.0,10.0,14328.0,47.0,0.0,1.0,0.0,1
24000.0, 60 months,16.02,C,C5,4 years,MORTGAGE,72934.0,Not Verified,debt_consolidation,30.76,700.0,704.0,21.0,34096.0,17.3,0.0,0.0,0.0,0
5600.0, 36 months,12.69,C,C2,< 1 year,RENT,35000.0,Source Verified,debt_consolidation,12.89,690.0,694.0,11.0,4509.0,30.5,0.0,0.0,0.0,0
10200.0, 36 months,9.17,B,B1,2 years,RENT,62000.0,Not Verified,credit_card,16.69,665.0,669.0,7.0,27458.0,59.8,0.0,0.0,0.0,0
8875.0, 36 months,17.56,D,D1,10+ years,RENT,48000.0,Source Verified,debt_consolidation,18.26,660.0,664.0,10.0,5502.0,88.7,1.0,0.0,1.0,0
30000.0, 60 months,11.47,B,B5,3 years,MORTGAGE,136000.0,Source Verified,other,12.91,715.0,719.0,10.0,215912.0,64.8,0.0,0.0,1.0,0
10000.0, 36 months,7.89,A,A5,10+ years,MORTGAGE,115000.0,Verified,debt_consolidation,12.0,690.0,694.0,14.0,82012.0,71.9,0.0,0.0,1.0,1
26400.0, 60 months,23.13,F,F1,1 year,MORTGAGE,110000.0,Not Verified,debt_consolidation,24.13,680.0,684.0,17.0,44891.0,61.8,0.0,0.0,0.0,0
