actual,probability_of_default,risk_band,decision,credit_score
0,0.24295777984484915,High Risk,Manual Review,716
1,0.24382488039762482,High Risk,Manual Review,716
1,0.3660616261180467,Very High Risk,Reject,649
0,0.3643752533004029,Very High Risk,Reject,650
0,0.4134386080639393,Very High Risk,Reject,623
0,0.0860242537567881,Very Low Risk,Approve,803
1,0.5367813922953734,Very High Risk,Reject,555
0,0.19752037991293028,Medium Risk,Manual Review,741
0,0.2998390319643418,High Risk,Reject,685
1,0.5107370948086684,Very High Risk,Reject,569
0,0.19174423115099123,Medium Risk,Manual Review,745
0,0.026679431701217244,Very Low Risk,Approve,835
0,0.1265798919581634,Low Risk,Manual Review,780
0,0.3776729221643816,Very High Risk,Reject,642
0,0.10684200558757823,Low Risk,Manual Review,791
0,0.10662409991248135,Low Risk,Manual Review,791
1,0.12815965788183437,Low Risk,Manual Review,780
0,0.10956812322866728,Low Risk,Manual Review,790
0,0.25616690172818574,High Risk,Reject,709
0,0.33772093273123954,Very High Risk,Reject,664
0,0.07896486169748711,Very Low Risk,Approve,807
1,0.27960187819345217,High Risk,Reject,696
0,0.19299207237046317,Medium Risk,Manual Review,744
1,0.19615671140821186,Medium Risk,Manual Review,742
0,0.25440724547694543,High Risk,Reject,710
0,0.08518201190115175,Very Low Risk,Approve,803
1,0.2809651366445874,High Risk,Reject,695
0,0.05499485115577703,Very Low Risk,Approve,820
0,0.5051869829074582,Very High Risk,Reject,572
0,0.03448741193265657,Very Low Risk,Approve,831
0,0.23257257298986922,High Risk,Manual Review,722
0,0.12596463912232178,Low Risk,Manual Review,781
0,0.24951591429734873,High Risk,Manual Review,713
0,0.24452046357471371,High Risk,Manual Review,716
0,0.05095367409946174,Very Low Risk,Approve,822
1,0.371787370764671,Very High Risk,Reject,646
0,0.08704916979653403,Very Low Risk,Approve,802
0,0.22047604864142226,High Risk,Manual Review,729
0,0.2955377665361748,High Risk,Reject,687
0,0.07514045599084737,Very Low Risk,Approve,809
0,0.2240085405814126,High Risk,Manual Review,727
0,0.07122031621367188,Very Low Risk,Approve,811
0,0.03838722899207486,Very Low Risk,Approve,829
0,0.259613943811449,High Risk,Reject,707
0,0.48103785043533226,Very High Risk,Reject,585
0,0.2626587828119366,High Risk,Reject,706
1,0.217557116875486,High Risk,Manual Review,730
0,0.07282139279773292,Very Low Risk,Approve,810
0,0.4403785448308462,Very High Risk,Reject,608
0,0.10932478493860028,Low Risk,Manual Review,790
0,0.07390331477015867,Very Low Risk,Approve,809
0,0.4897770584601954,Very High Risk,Reject,581
0,0.4797079157237232,Very High Risk,Reject,586
0,0.16065758851678852,Medium Risk,Manual Review,762
1,0.3786911447834859,Very High Risk,Reject,642
0,0.36200966509905674,Very High Risk,Reject,651
0,0.053202167274302034,Very Low Risk,Approve,821
0,0.06631904173579782,Very Low Risk,Approve,814
0,0.05963586005022035,Very Low Risk,Approve,817
1,0.4092655863695898,Very High Risk,Reject,625
0,0.07480938376675952,Very Low Risk,Approve,809
1,0.3225420966744509,Very High Risk,Reject,673
0,0.1541496381774114,Medium Risk,Manual Review,765
0,0.2221597728604996,High Risk,Manual Review,728
1,0.46891373605411146,Very High Risk,Reject,592
0,0.2075339947023299,Medium Risk,Manual Review,736
0,0.1230888600510703,Low Risk,Manual Review,782
1,0.252276054208355,High Risk,Reject,711
1,0.42082720100937326,Very High Risk,Reject,619
0,0.14353130597429367,Low Risk,Manual Review,771
0,0.2735784938908276,High Risk,Reject,700
0,0.3150420650049986,Very High Risk,Reject,677
0,0.10192371558590535,Low Risk,Manual Review,794
0,0.14613404062650637,Medium Risk,Manual Review,770
0,0.06908483172455658,Very Low Risk,Approve,812
0,0.2722072569589649,High Risk,Reject,700
0,0.2262078040920759,High Risk,Manual Review,726
0,0.31456658548791494,Very High Risk,Reject,677
0,0.2002087902867563,Medium Risk,Manual Review,740
0,0.3391910926703211,Very High Risk,Reject,663
0,0.05563655602775588,Very Low Risk,Approve,819
0,0.30773205967772665,High Risk,Reject,681
1,0.43736957852839625,Very High Risk,Reject,609
1,0.3904907392761279,Very High Risk,Reject,635
0,0.17360578446207356,Medium Risk,Manual Review,755
0,0.07803389968186639,Very Low Risk,Approve,807
0,0.02444490055869297,Very Low Risk,Approve,837
0,0.24714014037830506,High Risk,Manual Review,714
1,0.06576349032984483,Very Low Risk,Approve,814
0,0.1212487075469507,Low Risk,Manual Review,783
0,0.08743761370979786,Low Risk,Approve,802
1,0.6451343772482194,Very High Risk,Reject,495
0,0.2509517328823207,High Risk,Reject,712
0,0.3821878587602776,Very High Risk,Reject,640
1,0.14864803673157445,Medium Risk,Manual Review,768
0,0.09168919362734866,Low Risk,Approve,800
0,0.2553499926483787,High Risk,Reject,710
1,0.057544583680309284,Very Low Risk,Approve,818
1,0.3026029642068174,High Risk,Reject,684
0,0.26839350751330726,High Risk,Reject,702
0,0.21405031200016938,High Risk,Manual Review,732
1,0.25746677628306297,High Risk,Reject,708
0,0.38515488727015,Very High Risk,Reject,638
0,0.2913539610753915,High Risk,Reject,690
0,0.20448707837203525,Medium Risk,Manual Review,738
1,0.3089442662620865,High Risk,Reject,680
0,0.1503062716521811,Medium Risk,Manual Review,767
1,0.33097940346848564,Very High Risk,Reject,668
1,0.2780329687415135,High Risk,Reject,697
0,0.08232130087926921,Very Low Risk,Approve,805
1,0.3420679520668241,Very High Risk,Reject,662
0,0.32085928511554945,Very High Risk,Reject,674
1,0.5305987761765308,Very High Risk,Reject,558
0,0.0932984140281635,Low Risk,Approve,799
0,0.05220686635447824,Very Low Risk,Approve,821
0,0.2607984120218413,High Risk,Reject,707
0,0.4005849209863971,Very High Risk,Reject,630
0,0.19165081873842488,Medium Risk,Manual Review,745
0,0.13558300998330383,Low Risk,Manual Review,775
0,0.2623336560031266,High Risk,Reject,706
0,0.5208790350345456,Very High Risk,Reject,564
0,0.16667774155410922,Medium Risk,Manual Review,758
0,0.16601476463401674,Medium Risk,Manual Review,759
0,0.23139080700747064,High Risk,Manual Review,723
0,0.1168891747525923,Low Risk,Manual Review,786
1,0.2620557255588673,High Risk,Reject,706
0,0.28946714468465956,High Risk,Reject,691
0,0.12894170299429442,Low Risk,Manual Review,779
1,0.287669809674888,High Risk,Reject,692
1,0.0783572980950906,Very Low Risk,Approve,807
0,0.1100493241169154,Low Risk,Manual Review,789
1,0.0716174238992013,Very Low Risk,Approve,811
0,0.1567801152231773,Medium Risk,Manual Review,764
0,0.49256583670911375,Very High Risk,Reject,579
1,0.39205077511104797,Very High Risk,Reject,634
0,0.22359266965550406,High Risk,Manual Review,727
0,0.1911314965326383,Medium Risk,Manual Review,745
1,0.15879720588473445,Medium Risk,Manual Review,763
0,0.054656260801478014,Very Low Risk,Approve,820
0,0.028336316495049526,Very Low Risk,Approve,834
0,0.22686666087648988,High Risk,Manual Review,725
0,0.2978721487480609,High Risk,Reject,686
1,0.1813760850160661,Medium Risk,Manual Review,750
0,0.16835129413148736,Medium Risk,Manual Review,757
0,0.3829995339891631,Very High Risk,Reject,639
0,0.23348649380378156,High Risk,Manual Review,722
0,0.2581638098279804,High Risk,Reject,708
1,0.2165850011688487,High Risk,Manual Review,731
0,0.16465091766080509,Medium Risk,Manual Review,759
0,0.05198630720279516,Very Low Risk,Approve,821
0,0.12535720811813947,Low Risk,Manual Review,781
0,0.09853867762843922,Low Risk,Approve,796
0,0.07454099332618104,Very Low Risk,Approve,809
0,0.11496115475683089,Low Risk,Manual Review,787
1,0.32541397560528135,Very High Risk,Reject,671
0,0.28071181853817867,High Risk,Reject,696
0,0.29974310111814506,High Risk,Reject,685
0,0.1678480134022646,Medium Risk,Manual Review,758
0,0.08694085122808176,Very Low Risk,Approve,802
0,0.26625261182762777,High Risk,Reject,704
0,0.04317897573240782,Very Low Risk,Approve,826
0,0.125020909586621,Low Risk,Manual Review,781
0,0.11056216176315681,Low Risk,Manual Review,789
0,0.30765271509944764,High Risk,Reject,681
0,0.2325101707523034,High Risk,Manual Review,722
0,0.08196672865785794,Very Low Risk,Approve,805
1,0.08918215503498157,Low Risk,Approve,801
0,0.0664337349113624,Very Low Risk,Approve,813
0,0.25196329628160535,High Risk,Reject,711
1,0.2551231246010225,High Risk,Reject,710
0,0.033328862676588036,Very Low Risk,Approve,832
1,0.27229103955387385,High Risk,Reject,700
0,0.05553627640137122,Very Low Risk,Approve,819
0,0.1280598633370301,Low Risk,Manual Review,780
0,0.11240275028994909,Low Risk,Manual Review,788
1,0.36489287625704947,Very High Risk,Reject,649
0,0.053652572910883684,Very Low Risk,Approve,820
0,0.42912653188474503,Very High Risk,Reject,614
0,0.13073190336606158,Low Risk,Manual Review,778
0,0.23678317560660586,High Risk,Manual Review,720
1,0.2738685555917907,High Risk,Reject,699
0,0.3125322896999445,Very High Risk,Reject,678
0,0.20238888922234433,Medium Risk,Manual Review,739
1,0.25835215071958234,High Risk,Reject,708
0,0.2527259505793501,High Risk,Reject,711
0,0.18475764692076568,Medium Risk,Manual Review,748
0,0.1286913851448779,Low Risk,Manual Review,779
0,0.6307899666575055,Very High Risk,Reject,503
0,0.3085666442369213,High Risk,Reject,680
1,0.09852998401527467,Low Risk,Approve,796
1,0.4408737351375465,Very High Risk,Reject,608
0,0.28899042426333604,High Risk,Reject,691
0,0.2492364848974012,High Risk,Manual Review,713
0,0.10388777256282167,Low Risk,Manual Review,793
0,0.26469872306131,High Risk,Reject,704
0,0.15177342991760004,Medium Risk,Manual Review,767
1,0.1613550215164621,Medium Risk,Manual Review,761
0,0.3650429557191475,Very High Risk,Reject,649
0,0.2510845941796437,High Risk,Reject,712
0,0.45366149869855504,Very High Risk,Reject,600
0,0.13008555697366778,Low Risk,Manual Review,778
0,0.1873613336563364,Medium Risk,Manual Review,747
0,0.04961088385629436,Very Low Risk,Approve,823
0,0.29987027494552476,High Risk,Reject,685
0,0.14941816297738297,Medium Risk,Manual Review,768
1,0.25032887821941174,High Risk,Reject,712
0,0.3448241201317799,Very High Risk,Reject,660
0,0.20792804590163447,Medium Risk,Manual Review,736
0,0.19664842826659373,Medium Risk,Manual Review,742
0,0.04861937455744013,Very Low Risk,Approve,823
0,0.11627299024060202,Low Risk,Manual Review,786
1,0.47692995867225885,Very High Risk,Reject,588
0,0.29675850394511405,High Risk,Reject,687
1,0.069855375396237,Very Low Risk,Approve,812
1,0.24418071678092437,High Risk,Manual Review,716
0,0.13303054752875038,Low Risk,Manual Review,777
0,0.21249911273017535,Medium Risk,Manual Review,733
1,0.3138662141388217,Very High Risk,Reject,677
1,0.20728560343272276,Medium Risk,Manual Review,736
0,0.055778018523953525,Very Low Risk,Approve,819
0,0.11595157233980657,Low Risk,Manual Review,786
0,0.04629304656665676,Very Low Risk,Approve,825
0,0.4240040930399457,Very High Risk,Reject,617
0,0.3379122298588256,Very High Risk,Reject,664
1,0.485519079919215,Very High Risk,Reject,583
1,0.08322042326514902,Very Low Risk,Approve,804
0,0.06600459978563343,Very Low Risk,Approve,814
0,0.29618389176618265,High Risk,Reject,687
1,0.3660720011629013,Very High Risk,Reject,649
0,0.2697887068339036,High Risk,Reject,702
0,0.18013773423835105,Medium Risk,Manual Review,751
1,0.04038733752223977,Very Low Risk,Approve,828
0,0.14203714375111678,Low Risk,Manual Review,772
0,0.0691765777010638,Very Low Risk,Approve,812
0,0.2718883060821893,High Risk,Reject,700
0,0.13033710850036961,Low Risk,Manual Review,778
0,0.15695293783181427,Medium Risk,Manual Review,764
1,0.37688572015227995,Very High Risk,Reject,643
0,0.07476519508991687,Very Low Risk,Approve,809
0,0.08872667606833033,Low Risk,Approve,801
0,0.16698325307579517,Medium Risk,Manual Review,758
0,0.20850305563703267,Medium Risk,Manual Review,735
0,0.15341336411361958,Medium Risk,Manual Review,766
0,0.5659854234025207,Very High Risk,Reject,539
0,0.242329487579654,High Risk,Manual Review,717
0,0.07548303254711926,Very Low Risk,Approve,808
0,0.43415511186647593,Very High Risk,Reject,611
0,0.1882534540928607,Medium Risk,Manual Review,746
1,0.42495662496411546,Very High Risk,Reject,616
0,0.13632454668747696,Low Risk,Manual Review,775
1,0.39663494447180775,Very High Risk,Reject,632
0,0.07367308667615463,Very Low Risk,Approve,809
1,0.33436365897400605,Very High Risk,Reject,666
0,0.08082820490048184,Very Low Risk,Approve,806
0,0.2818312669712047,High Risk,Reject,695
0,0.3246383923400393,Very High Risk,Reject,671
0,0.1568794571102039,Medium Risk,Manual Review,764
0,0.04416469233728956,Very Low Risk,Approve,826
0,0.335053198917535,Very High Risk,Reject,666
0,0.3919516780760297,Very High Risk,Reject,634
0,0.10315001312740321,Low Risk,Manual Review,793
0,0.12714852275626826,Low Risk,Manual Review,780
0,0.1796651741795823,Medium Risk,Manual Review,751
1,0.36307503393326035,Very High Risk,Reject,650
0,0.1814154260831594,Medium Risk,Manual Review,750
0,0.08660415295288092,Very Low Risk,Approve,802
0,0.4109484833502977,Very High Risk,Reject,624
0,0.17912977486445306,Medium Risk,Manual Review,751
0,0.20898862039385582,Medium Risk,Manual Review,735
0,0.16900042113715377,Medium Risk,Manual Review,757
0,0.2886879324582508,High Risk,Reject,691
1,0.3242597992788595,Very High Risk,Reject,672
0,0.27508601139004,High Risk,Reject,699
0,0.06377864803139105,Very Low Risk,Approve,815
0,0.5866529959880916,Very High Risk,Reject,527
0,0.18056591009156273,Medium Risk,Manual Review,751
1,0.187152602060361,Medium Risk,Manual Review,747
1,0.4570237766417184,Very High Risk,Reject,599
0,0.08027352472851201,Very Low Risk,Approve,806
0,0.09896985575854435,Low Risk,Approve,796
0,0.21349069135923698,High Risk,Manual Review,733
0,0.04502008480948044,Very Low Risk,Approve,825
0,0.1482737244870986,Medium Risk,Manual Review,768
0,0.0482409436397438,Very Low Risk,Approve,823
0,0.05943051413810181,Very Low Risk,Approve,817
1,0.1691099656185084,Medium Risk,Manual Review,757
0,0.42490993175082054,Very High Risk,Reject,616
0,0.15252364706622515,Medium Risk,Manual Review,766
1,0.43632314708362047,Very High Risk,Reject,610
0,0.5528491829197502,Very High Risk,Reject,546
0,0.1567117056660089,Medium Risk,Manual Review,764
0,0.1834042764435451,Medium Risk,Manual Review,749
0,0.3331994354172516,Very High Risk,Reject,667
0,0.3861622801914579,Very High Risk,Reject,638
0,0.06713151084554694,Very Low Risk,Approve,813
0,0.09000393141154707,Low Risk,Approve,800
1,0.6808154180075477,Very High Risk,Reject,476
0,0.04259942228722344,Very Low Risk,Approve,827
0,0.15909708145726745,Medium Risk,Manual Review,762
0,0.23363745502547545,High Risk,Manual Review,721
0,0.10979309713521537,Low Risk,Manual Review,790
0,0.19423099539201238,Medium Risk,Manual Review,743
0,0.14282304188552034,Low Risk,Manual Review,771
0,0.24890547358791015,High Risk,Manual Review,713
0,0.08606253339233964,Very Low Risk,Approve,803
0,0.12526282455240048,Low Risk,Manual Review,781
0,0.3475485165067818,Very High Risk,Reject,659
1,0.2650112401786361,High Risk,Reject,704
0,0.24559476272905595,High Risk,Manual Review,715
0,0.23798259970540192,High Risk,Manual Review,719
1,0.08597295126471335,Very Low Risk,Approve,803
0,0.3328986269162917,Very High Risk,Reject,667
0,0.0658269358335665,Very Low Risk,Approve,814
0,0.03574537588351811,Very Low Risk,Approve,830
1,0.3051373990820487,High Risk,Reject,682
0,0.06687274959307389,Very Low Risk,Approve,813
0,0.07397064935483852,Very Low Risk,Approve,809
1,0.2829240199306709,High Risk,Reject,694
0,0.0620706554749309,Very Low Risk,Approve,816
0,0.21234177145371327,Medium Risk,Manual Review,733
0,0.14281581521190298,Low Risk,Manual Review,771
1,0.19971342167575074,Medium Risk,Manual Review,740
1,0.09392704688215309,Low Risk,Approve,798
0,0.14954293003091634,Medium Risk,Manual Review,768
0,0.11886055988914764,Low Risk,Manual Review,785
1,0.05590869768336672,Very Low Risk,Approve,819
0,0.2840866202952202,High Risk,Reject,694
0,0.08623524190641312,Very Low Risk,Approve,803
0,0.12575066276032368,Low Risk,Manual Review,781
1,0.1536690621002709,Medium Risk,Manual Review,765
0,0.06863790139946722,Very Low Risk,Approve,812
0,0.45946174429685505,Very High Risk,Reject,597
0,0.12993558745056247,Low Risk,Manual Review,779
0,0.209589296048854,Medium Risk,Manual Review,735
0,0.14369719153439311,Low Risk,Manual Review,771
1,0.36559682912150854,Very High Risk,Reject,649
0,0.09404149128070605,Low Risk,Approve,798
0,0.2915346635748096,High Risk,Reject,690
0,0.19076316997545978,Medium Risk,Manual Review,745
0,0.17185796669977677,Medium Risk,Manual Review,755
0,0.07453018231002546,Very Low Risk,Approve,809
0,0.06554419845359123,Very Low Risk,Approve,814
1,0.1838624451064992,Medium Risk,Manual Review,749
1,0.17877823712373675,Medium Risk,Manual Review,752
1,0.4454075553910165,Very High Risk,Reject,605
1,0.23813981260001324,High Risk,Manual Review,719
0,0.12375710729547398,Low Risk,Manual Review,782
1,0.6385501592022499,Very High Risk,Reject,499
0,0.45645845602876106,Very High Risk,Reject,599
0,0.10196211457982676,Low Risk,Manual Review,794
0,0.20069033451582022,Medium Risk,Manual Review,740
0,0.02526465292796141,Very Low Risk,Approve,836
0,0.19735072884051041,Medium Risk,Manual Review,741
0,0.3755279286238388,Very High Risk,Reject,643
0,0.13515779044069406,Low Risk,Manual Review,776
0,0.19482425107271795,Medium Risk,Manual Review,743
0,0.21163585196673557,Medium Risk,Manual Review,734
0,0.15693578301022196,Medium Risk,Manual Review,764
0,0.06019812571706582,Very Low Risk,Approve,817
1,0.3075752373469027,High Risk,Reject,681
0,0.11680380721179472,Low Risk,Manual Review,786
1,0.24550577280798005,High Risk,Manual Review,715
0,0.10032622876345074,Low Risk,Manual Review,795
0,0.08260005244095875,Very Low Risk,Approve,805
1,0.332381788124054,Very High Risk,Reject,667
1,0.4505180471450921,Very High Risk,Reject,602
0,0.09222485072904392,Low Risk,Approve,799
1,0.21645016399606098,High Risk,Manual Review,731
1,0.13534111148178274,Low Risk,Manual Review,776
